id,internalId,related_id,slug,title,duration,viewedCount,presenterDisplayName
564105,145408,108932,ted_countdown_how_do_we_get_the_world_off_fossil_fuels_quickly_and_fairly,How do we get the world off fossil fuels quickly and fairly?,2097,1340352,TED Countdown
564105,145408,132784,uma_valeti_is_cultivated_meat_the_future_of_food,Is cultivated meat the future of food?,814,631165,Uma Valeti
564105,145408,263,mark_bittman_what_s_wrong_with_what_we_eat,What's wrong with what we eat,1186,5164585,Mark Bittman
564105,145408,1565,tristram_stuart_the_global_food_waste_scandal,The global food waste scandal,838,2015761,Tristram Stuart
564105,145408,1199,josette_sheeran_ending_hunger_now,Ending hunger now,1133,1098025,Josette Sheeran
560004,143892,142043,elise_hu_how_digital_culture_is_reshaping_our_faces_and_bodies,How digital culture is reshaping our faces and bodies,320,354151,Elise Hu
560004,143892,145078,jenny_hoyos_the_secret_to_telling_a_great_story_in_less_than_60_seconds,The secret to telling a great story — in less than 60 seconds,239,397390,Jenny Hoyos
560004,143892,141871,david_suh_why_body_language_is_the_key_to_self_expression_and_hot_selfies,Why body language is the key to self-expression — and hot selfies,689,397751,David Suh
560004,143892,1747,phil_hansen_embrace_the_shake,Embrace the shake,587,3028953,Phil Hansen
560004,143892,1653,young_ha_kim_be_an_artist_right_now,"Be an artist, right now!",1000,2173691,Young-ha Kim
560004,143892,1169,shea_hembrey_how_i_became_100_artists,How I became 100 artists,991,1690426,Shea Hembrey
563989,145330,123149,ted_ed_how_to_get_motivated_even_when_you_don_t_feel_like_it,How to get motivated even when you don’t feel like it,307,2136718, TED-Ed
563989,145330,141639,shannon_odell_how_to_make_your_stress_work_for_you,How to make your stress work for you,312,443201,Shannon Odell
563989,145330,104637,ted_ed_how_to_manage_your_emotions,How to manage your emotions,270,2549713, TED-Ed
563709,145110,141561,chin_teng_lin_the_mind_reading_potential_of_ai,The mind-reading potential of AI,944,322602,Chin-Teng Lin
563709,145110,140425,jennifer_golbeck_is_ai_progress_stuck,Is AI progress stuck?,736,633563,Jennifer Golbeck
563709,145110,138369,katsuhiko_hayashi_a_mouse_with_two_dads_and_a_new_frontier_for_biology,A mouse with two dads — and a new frontier for biology,493,433480,Katsuhiko Hayashi
563709,145110,2841,tom_gruber_how_ai_can_enhance_our_memory_work_and_social_lives,"How AI can enhance our memory, work and social lives",576,2325678,Tom Gruber
563709,145110,2645,kevin_kelly_how_ai_can_bring_on_a_second_industrial_revolution,How AI can bring on a second Industrial Revolution,814,1947125,Kevin Kelly
563709,145110,17851,max_tegmark_how_to_get_empowered_not_overpowered_by_ai,"How to get empowered, not overpowered, by AI",1025,1594760,Max Tegmark
549027,139335,85259,jamil_zaki_how_to_escape_the_cynicism_trap,How to escape the cynicism trap,764,3123840,Jamil Zaki
549027,139335,135550,ayelet_fishbach_how_to_set_the_right_goals_and_stay_motivated,How to set the right goals and stay motivated,1024,1002481,Ayelet Fishbach
549027,139335,117012,ted_ed_why_is_it_so_hard_to_break_a_bad_habit,Why is it so hard to break a bad habit?,283,1129739,TED-Ed
549027,139335,1928,rupal_patel_synthetic_voices_as_unique_as_fingerprints,"Synthetic voices, as unique as fingerprints",690,1035548,Rupal Patel
549027,139335,5990,rebecca_kleinberger_why_you_don_t_like_the_sound_of_your_own_voice,Why you don't like the sound of your own voice,752,4213778,Rébecca Kleinberger
549027,139335,20044,shaylin_schundler_why_does_your_voice_change_as_you_get_older,Why does your voice change as you get older?,280,1812300,Shaylin Schundler
563582,145097,138323,norah_magero_this_refrigerator_is_saving_lives,This refrigerator is saving lives ,311,333578,Norah Magero
563582,145097,119530,john_o_donnell_can_a_simple_brick_be_the_next_great_battery,Can a simple brick be the next great battery?,591,907149,John O'Donnell
563582,145097,126754,tombo_banda_meet_mini_grids_the_clean_energy_solution_bringing_power_to_millions,Meet mini-grids — the clean energy solution bringing power to millions,630,532020,Tombo Banda
563582,145097,1754,alex_laskey_how_behavioral_science_can_lower_your_energy_bill,How behavioral science can lower your energy bill,477,1331971,Alex Laskey
563582,145097,1434,amory_lovins_a_40_year_plan_for_energy,A 40-year plan for energy,1607,1329514,Amory Lovins
563582,145097,1207,alex_steffen_the_shareable_future_of_cities,The shareable future of cities,596,1126431,Alex Steffen
564124,145422,145497,elizabeth_cox_would_you_sell_your_kidney_for_100_000_ada_ep_2,"Would you sell your kidney for $100,000? | Ada, Ep. 2",637,193835,Elizabeth Cox
564124,145422,145498,elizabeth_cox_should_we_get_rid_of_pregnancy_ada_ep_3,"Should we get rid of pregnancy? | Ada, Ep. 3",591,196866,Elizabeth Cox
564124,145422,146164,elizabeth_cox_can_we_actually_control_superintelligent_ai_ada_ep_4,"Can we actually control superintelligent AI? | Ada, Ep. 4",654,144492,Elizabeth Cox
563537,145078,142043,elise_hu_how_digital_culture_is_reshaping_our_faces_and_bodies,How digital culture is reshaping our faces and bodies,320,354977,Elise Hu
563537,145078,142127,martin_j_eppler_want_to_give_a_great_presentation_use_ugly_sketches,Want to give a great presentation? Use ugly sketches,636,592165,Martin J. Eppler
563537,145078,113488,yara_shahidi_let_curiosity_lead,Let curiosity lead,686,985619,Yara Shahidi
563537,145078,1066,johanna_blakley_social_media_and_the_end_of_gender,Social media and the end of gender,490,1677776,Johanna Blakley
563537,145078,575,clay_shirky_how_social_media_can_make_history,How social media can make history,930,2117508,Clay Shirky
563537,145078,2073,sally_kohn_don_t_like_clickbait_don_t_click,Don't like clickbait? Don't click,266,1626809,Sally Kohn
563460,145025,41105,matt_walker_sleep_is_your_superpower,Sleep is your superpower,1148,23301967,Matt Walker
563460,145025,129908,anna_rothschild_what_staying_up_all_night_does_to_your_brain,What staying up all night does to your brain,318,3906296,Anna Rothschild
563460,145025,93273,craig_richard_the_brain_science_and_benefits_of_asmr,The brain science (and benefits) of ASMR,707,2133287,Craig Richard
563460,145025,3686,dan_gartenberg_the_brain_benefits_of_deep_sleep_and_how_to_get_more_of_it,The brain benefits of deep sleep -- and how to get more of it,387,5263667,Dan Gartenberg
563460,145025,1810,russell_foster_why_do_we_sleep,Why do we sleep?,1292,9031508,Russell Foster
563460,145025,1044,arianna_huffington_how_to_succeed_get_more_sleep,How to succeed? Get more sleep,233,5921605,Arianna Huffington
555877,141871,139886,teri_hofford_why_you_think_you_look_bad_in_photos,Why you think you look bad in photos,804,619991,Teri Hofford
555877,141871,115776,misan_harriman_the_power_of_an_image_and_the_mind_behind_it,The power of an image — and the mind behind it,725,959764,Misan Harriman
555877,141871,95046,platon_stories_of_photographing_monumental_people_from_michelle_obama_to_stephen_hawking,Stories of photographing monumental people -- from Michelle Obama to Stephen Hawking,1111,439293, Platon
555877,141871,3257,uldus_bakhtiozina_portraits_that_transform_people_into_whatever_they_want_to_be,Portraits that transform people into whatever they want to be,429,1014920,Uldus Bakhtiozina
555877,141871,1193,thandiwe_newton_embracing_otherness_embracing_myself,"Embracing otherness, embracing myself",818,3619666,Thandiwe Newton
555877,141871,1085,jr_my_wish_use_art_to_turn_the_world_inside_out,My wish: Use art to turn the world inside out,1432,3527062,JR
562982,144829,121911,iseult_gillespie_the_largest_river_on_earth_is_actually_in_the_sky,The largest river on Earth is actually in the sky,315,1082485,Iseult Gillespie
562982,144829,120091,carolyn_beans_does_planting_trees_actually_cool_the_planet,Does planting trees actually cool the planet?,320,551765,Carolyn Beans
562982,144829,109914,stephanie_honchell_smith_whatever_happened_to_the_hole_in_the_ozone_layer,Whatever happened to the hole in the ozone layer?,293,629649,Stephanie Honchell Smith
562754,144610,91528,john_c_mather_how_the_james_webb_space_telescope_will_unfold_the_universe,How the James Webb Space Telescope will unfold the universe,527,899181,John C. Mather
562754,144610,94637,chanda_prescod_weinstein_the_search_for_the_invisible_matter_that_shapes_the_universe,The search for the invisible matter that shapes the universe,895,1966728,Chanda Prescod-Weinstein
562754,144610,136279,tejal_gala_how_space_changes_an_astronaut_s_body,How space changes an astronaut’s body,275,224919,Tejal Gala
562754,144610,224,roy_gould_curtis_wong_a_preview_of_the_worldwide_telescope,A preview of the WorldWide Telescope,388,1164194,Roy Gould + Curtis Wong
562754,144610,23913,marjee_chmiel_and_trevor_owens_is_there_a_center_of_the_universe,Is there a center of the universe?,238,662855,Marjee Chmiel and Trevor Owens
562754,144610,2069,andrew_connolly_what_s_the_next_window_into_our_universe,What's the next window into our universe?,1050,1287926,Andrew Connolly
561606,144181,137252,brian_s_lowery_and_kylan_gibbs_what_makes_us_human_in_the_age_of_ai_a_psychologist_and_a_technologist_answer,What makes us human in the age of AI? A psychologist and a technologist answer,1566,540908,Brian S. Lowery and Kylan Gibbs
561606,144181,24415,kostas_karpouzis_can_machines_read_your_emotions,Can machines read your emotions?,258,364881,Kostas Karpouzis
561606,144181,143156,eugenia_kuyda_can_ai_companions_help_heal_loneliness,Can AI companions help heal loneliness?,704,357794,Eugenia Kuyda
561606,144181,2841,tom_gruber_how_ai_can_enhance_our_memory_work_and_social_lives,"How AI can enhance our memory, work and social lives",576,2325678,Tom Gruber
561606,144181,17851,max_tegmark_how_to_get_empowered_not_overpowered_by_ai,"How to get empowered, not overpowered, by AI",1025,1594760,Max Tegmark
561606,144181,2645,kevin_kelly_how_ai_can_bring_on_a_second_industrial_revolution,How AI can bring on a second Industrial Revolution,814,1947125,Kevin Kelly
556122,142043,140233,stephanie_r_yates_anyabwile_your_relationship_expectations_could_be_holding_you_back,Your relationship expectations could be holding you back,506,642873,Stephanie R. Yates-Anyabwile
556122,142043,139886,teri_hofford_why_you_think_you_look_bad_in_photos,Why you think you look bad in photos,804,619991,Teri Hofford
556122,142043,114590,how_to_be_a_better_human_how_to_embrace_and_challenge_the_idea_of_beauty_w_elise_hu,"How to embrace – and challenge – the idea of ""beauty"" (w/ Elise Hu)",1981,917023,How to Be a Better Human
556122,142043,1066,johanna_blakley_social_media_and_the_end_of_gender,Social media and the end of gender,490,1677776,Johanna Blakley
556122,142043,575,clay_shirky_how_social_media_can_make_history,How social media can make history,930,2117508,Clay Shirky
556122,142043,1201,adam_ostrow_after_your_final_status_update,After your final status update,312,1339364,Adam Ostrow
562853,144704,141065,alex_amouyel_can_salad_dressing_transform_capitalism,Can salad dressing transform capitalism?,695,304138,Alex Amouyel
562853,144704,142742,amy_shoenthal_how_to_turn_setbacks_into_success,How to turn setbacks into success,936,359936,Amy Shoenthal
562853,144704,140439,raja_rajamannar_the_art_of_marketing_for_good,The art of marketing — for good,819,300581,Raja Rajamannar
562853,144704,1436,gary_kovacs_tracking_our_online_trackers,Tracking our online trackers,382,2330923,Gary Kovacs
562853,144704,972,tim_jackson_an_economic_reality_check,An economic reality check,1206,1210784,Tim Jackson
562853,144704,1823,eric_berlow_and_sean_gourley_mapping_ideas_worth_spreading,Mapping ideas worth spreading,462,1165105,Eric Berlow and Sean Gourley
563056,144830,121116,aviv_regev_can_ai_help_develop_new_medicines,Can AI help develop new medicines?,902,25168,Aviv Regev
563056,144830,141972,ted_health_a_healthier_you_a_5_step_guide_to_better_doctor_visits,A Healthier You: A 5-step guide to better doctor visits,680,238006,TED Health
563056,144830,12946,jan_denecker_how_to_do_more_with_less_in_healthcare,How to do more with less in healthcare,642,55522,Jan Denecker
562391,144588,38972,sajan_saini_the_hidden_network_that_makes_the_internet_possible,The hidden network that makes the internet possible,303,964226,Sajan Saini
562391,144588,43862,chiara_decaroli_the_high_stakes_race_to_make_quantum_computers_work,The high-stakes race to make quantum computers work,303,456966,Chiara Decaroli
562391,144588,96034,charles_wallace_and_sajan_saini_why_a_sausage_can_do_what_your_gloves_cannot,Why a sausage can do what your gloves cannot,288,1655126,Charles Wallace and Sajan Saini
554298,141065,117720,natalie_cargill_how_to_solve_the_world_s_biggest_problems,How to solve the world's biggest problems,1019,888764,Natalie Cargill
554298,141065,109967,rebecca_darwent_how_to_fund_real_change_in_your_community,How to fund real change in your community,754,1049744,Rebecca Darwent
554298,141065,138368,karthik_muralidharan_why_spending_smarter_beats_bigger_budgets,Why spending smarter beats bigger budgets,764,478529,Karthik Muralidharan
554298,141065,1837,michael_porter_the_case_for_letting_business_solve_social_problems,The case for letting business solve social problems,974,3033365,Michael Porter
554298,141065,1927,chris_mcknett_the_investment_logic_for_sustainability,The investment logic for sustainability,725,1280073,Chris McKnett
554298,141065,1904,harish_manwani_profit_s_not_always_the_point,Profit’s not always the point,455,1859770,Harish Manwani
562004,144375,143076,jenny_chase_solar_energy_is_even_cheaper_than_you_think,Solar energy is even cheaper than you think,539,587031,Jenny Chase
562004,144375,141067,danielle_butcher_franz_i_m_a_conservative_and_i_care_about_the_climate_too,"I’m a conservative — and I care about the climate, too",453,346952,Danielle Butcher Franz
562004,144375,138325,huiyi_lin_what_does_poverty_look_like_on_a_plate,What does poverty look like on a plate?,256,319012,Huiyi Lin
562004,144375,192,david_keith_a_critical_look_at_geoengineering_against_climate_change,A critical look at geoengineering against climate change,939,1598464,David Keith
562004,144375,1380,james_hansen_why_i_must_speak_out_about_climate_change,Why I must speak out about climate change,1054,1722569,James Hansen
562004,144375,2339,alice_bows_larkin_climate_change_is_happening_here_s_how_we_adapt,Climate change is happening. Here's how we adapt,854,1347772,Alice Bows-Larkin
